sgRNA	gene	CRISPR_C6596646.sample	ERS717283.plasmid
ATPAF1_CCDS41327.2_ex6_1:47133890-47133913:-_13-12	ATPAF1	412	359
SLC2A6_CCDS48052.1_ex6_9:136342239-136342262:-_5-3	SLC2A6	714	940
SP7_CCDS44897.1_ex0_12:53723107-53723130:-_5-5	SP7	363	352
FAM166A_CCDS35186.1_ex5_9:140140167-140140190:+_5-4	FAM166A	77	410
PLCG1_CCDS13313.1_ex10_20:39792551-39792574:+_5-4	PLCG1	635	519
NCK1_CCDS3092.1_ex1_3:136664563-136664586:+_5-3	NCK1	0	0
GPRASP1_CCDS35352.1_ex0_X:101910888-101910911:-_5-5	GPRASP1	379	229
GTPBP3_CCDS32950.1_ex3_19:17449388-17449411:+_5-3	GTPBP3	301	388
CTIF_CCDS11935.1_ex3_18:46190900-46190923:+_5-2	CTIF	681	715
FAM178B_CCDS33252.1_ex2_2:97544173-97544196:+_10-4	FAM178B	187	278
NME6_CCDS2763.1_ex3_3:48338211-48338234:-_5-3	NME6	130	275
COL16A1_CCDS41297.1_ex67_1:32165402-32165425:+_5-4	COL16A1	913	729
FBXO36_CCDS2472.1_ex0_2:230787296-230787319:+_5-1	FBXO36	528	392
LOXHD1_CCDS45861.1_ex7_18:44089665-44089688:-_5-4	LOXHD1	1043	914
SALL2_CCDS32045.1_ex0_14:21993044-21993067:-_5-2	SALL2	143	221
NHP2L1_CCDS14022.1_ex1_22:42076258-42076281:-_5-5	NHP2L1	0	241
AUP1_CCDS42702.1_ex9_2:74756368-74756391:-_5-4	AUP1	643	820
CCDC152_CCDS47203.1_ex1_5:42762541-42762564:+_5-1	CCDC152	15	26
ADAMDEC1_CCDS55212.1_ex6_8:24256464-24256487:-_5-5	ADAMDEC1	416	511
ACVRL1_CCDS31804.1_ex4_12:52308229-52308252:+_5-4	ACVRL1	726	582
C1QTNF7_CCDS3414.1_ex1_4:15443787-15443810:+_5-2	C1QTNF7	121	79
S100A8_CCDS1038.1_ex0_1:153362698-153362721:-_5-3	S100A8	470	300
DISP1_CCDS1536.1_ex6_1:223177011-223177034:-_5-5	DISP1	62	114
MITF_CCDS2913.1_ex4_3:69998204-69998227:-_5-2	MITF	422	389
OPA1_CCDS33917.1_ex1_3:193332614-193332637:-_5-1	OPA1	36	208
FKBP8_CCDS32961.1_ex6_19:18650466-18650489:+_5-3	FKBP8	797	621
HGFAC_CCDS3369.1_ex7_4:3446633-3446656:+_5-5	HGFAC	1275	870
TRMT2B_CCDS14477.1_ex6_X:100278568-100278591:+_5-1	TRMT2B	892	555
MAP2_CCDS2384.1_ex0_2:210517985-210518008:+_5-1	MAP2	396	327
JAZF1_CCDS5416.1_ex2_7:27934994-27935017:+_5-3	JAZF1	1212	747
ANKRD39_CCDS2028.1_ex2_2:97520127-97520150:+_5-5	ANKRD39	445	725
SYNPO_CCDS4308.1_ex0_5:150028134-150028157:-_5-3	SYNPO	644	538
FAM71D_CCDS9778.1_ex2_14:67671378-67671401:-_5-4	FAM71D	152	149
CD163L1_CCDS8577.1_ex14_12:7559203-7559226:+_5-3	CD163L1	171	279
BNIP1_CCDS43400.1_ex2_5:172581394-172581417:+_5-5	BNIP1	53	189
QSOX2_CCDS35178.1_ex4_9:139110636-139110659:+_5-1	QSOX2	705	695
HADHA_CCDS1721.1_ex13_2:26453101-26453124:-_5-5	HADHA	292	333
ERO1LB_CCDS31064.1_ex8_1:236399084-236399107:+_5-1	ERO1LB	725	693
NTN3_CCDS10469.1_ex0_16:2522569-2522592:-_5-5	NTN3	564	356
KLK4_CCDS12809.1_ex3_19:51412625-51412648:-_5-5	KLK4	220	473
TNFSF10_CCDS3219.1_ex3_3:172232698-172232721:+_6-2	TNFSF10	126	202
KLHL3_CCDS4192.1_ex6_5:136975588-136975611:-_5-2	KLHL3	362	438
VN1R1_CCDS12951.1_ex0_19:57967583-57967606:-_5-4	VN1R1	687	563
SNRPD2_CCDS33053.1_ex0_19:46190966-46190989:+_5-3	SNRPD2	88	817
HIST1H4C_CCDS4583.1_ex0_6:26104271-26104294:-_5-2	HIST1H4C	141	264
CCL23_CCDS11305.1_ex1_17:34340893-34340916:+_7-4	CCL23	251	206
TRAPPC3_CCDS404.1_ex1_1:36603419-36603442:-_6-1	TRAPPC3	0	247
PAPPA_CCDS6813.1_ex1_9:118949449-118949472:+_5-2	PAPPA	307	377
CNPPD1_CCDS2433.1_ex4_2:220039769-220039792:-_5-3	CNPPD1	396	494
IFI44L_CCDS687.2_ex0_1:79093829-79093852:+_5-3	IFI44L	86	180
MTMR6_CCDS9313.1_ex10_13:25840353-25840376:-_5-5	MTMR6	186	228
FBXO38_CCDS43384.1_ex1_5:147778568-147778591:-_5-1	FBXO38	187	233
VAX2_CCDS1911.1_ex0_2:71127841-71127864:+_5-1	VAX2	790	690
HNRNPLL_CCDS1796.2_ex9_2:38811021-38811044:+_5-1	HNRNPLL	322	153
MAP6_CCDS31641.1_ex3_11:75378955-75378978:+_5-4	MAP6	355	417
MSN_CCDS14382.1_ex7_X:64955177-64955200:-_5-5	MSN	335	376
SCTR_CCDS2127.1_ex8_2:120223356-120223379:+_5-2	SCTR	528	299
PPM1J_CCDS855.2_ex7_1:113255556-113255579:+_5-1	PPM1J	628	580
ARPC3_CCDS9146.1_ex2_12:110874367-110874390:-_5-1	ARPC3	226	271
RIF1_CCDS2194.1_ex9_2:152292027-152292050:-_5-2	RIF1	480	580
EXOSC5_CCDS12580.1_ex2_19:41895770-41895793:-_5-1	EXOSC5	73	586
HIF1A_CCDS58324.1_ex8_14:62203645-62203668:+_5-5	HIF1A	1	45
RPGRIP1_CCDS45080.1_ex3_14:21770678-21770701:-_5-2	RPGRIP1	473	294
AAMP_CCDS33378.1_ex8_2:219132278-219132301:-_5-3	AAMP	0	547
MROH6_CCDS47928.1_ex12_8:144654298-144654321:+_5-5	MROH6	366	651
FAM178B_CCDS46366.2_ex15_2:97638273-97638296:-_10-10	FAM178B	417	419
ECE2_CCDS3256.2_ex6_3:183996303-183996326:-_11-10	ECE2	46	35
ZNF552_CCDS12963.1_ex0_19:58319905-58319928:-_5-1	ZNF552	71	113
PKMYT1_CCDS10486.1_ex5_16:3025675-3025698:-_5-1	PKMYT1	16	596
C6orf52_CCDS47371.1_ex2_6:10687330-10687353:-_5-4	C6orf52	543	627
SCN4B_CCDS8389.1_ex3_11:118015868-118015891:-_10-10	SCN4B	46	13
MTCH2_CCDS7943.1_ex8_11:47656216-47656239:+_5-2	MTCH2	146	180
GNGT2_CCDS11545.1_ex0_17:47284180-47284203:+_4-1	GNGT2	342	415
SEPSECS_CCDS3432.2_ex8_4:25158495-25158518:-_5-4	SEPSECS	364	345
ACSM4_CCDS44825.1_ex1_12:7459317-7459340:+_5-2	ACSM4	296	215
MDM1_CCDS44938.1_ex0_12:68720738-68720761:+_7-3	MDM1	240	259
RARS2_CCDS5011.1_ex10_6:88239359-88239382:-_5-2	RARS2	318	464
TICRR_CCDS10352.2_ex0_15:90119454-90119477:+_5-4	TICRR	0	276
INTS12_CCDS3671.1_ex2_4:106613209-106613232:+_5-2	INTS12	209	510
CSHL1_CCDS11652.1_ex3_17:61988174-61988197:+_6-6	CSHL1	122	142
CCDC106_CCDS33118.1_ex4_19:56163790-56163813:+_5-5	CCDC106	368	341
WISP3_CCDS5097.1_ex1_6:112382457-112382480:+_5-3	WISP3	514	447
MPZ_CCDS1229.2_ex3_1:161276591-161276614:+_5-1	MPZ	44	51
TMED3_CCDS10310.1_ex1_15:79606086-79606109:+_5-1	TMED3	553	431
C1orf85_CCDS1139.1_ex4_1:156264780-156264803:-_5-5	C1orf85	225	245
CST3_CCDS13158.1_ex2_20:23618326-23618349:-_5-4	CST3	1535	1199
DKC1_CCDS14761.1_ex4_X:153994550-153994573:+_5-3	DKC1	1	542
MRGPRG_CCDS44520.1_ex0_11:3239942-3239965:+_5-5	MRGPRG	290	245
NARFL_CCDS10425.1_ex7_16:786293-786316:-_5-3	NARFL	24	373
GPR84_CCDS8878.1_ex0_12:54757211-54757234:-_5-3	GPR84	405	363
CHADL_CCDS46715.1_ex3_22:41634338-41634361:-_5-2	CHADL	686	1018
BTNL3_CCDS47358.1_ex2_5:180424387-180424410:+_5-5	BTNL3	247	189
TFE3_CCDS14315.3_ex7_X:48896915-48896938:-_5-4	TFE3	464	475
ZDHHC6_CCDS7574.1_ex9_10:114204922-114204945:+_5-3	ZDHHC6	240	316
ADAL_CCDS32214.1_ex5_15:43638096-43638119:+_5-5	ADAL	106	330
ALKBH5_CCDS42272.1_ex0_17:18087847-18087870:+_5-1	ALKBH5	449	547
DNAJB7_CCDS14008.1_ex0_22:41257835-41257858:-_5-5	DNAJB7	760	520
CTXN1_CCDS12191.1_ex0_19:7990245-7990268:+_4-1	CTXN1	512	631
EPO_CCDS5705.1_ex1_7:100319280-100319303:-_5-2	EPO	363	290
C2_CCDS4728.1_ex7_6:31905162-31905185:+_5-5	C2	1023	804
GJB7_CCDS5008.1_ex0_6:87994271-87994294:+_5-2	GJB7	483	662
OGT_CCDS14414.1_ex10_X:70777066-70777089:-_5-5	OGT	3	221
MANEAL_CCDS44110.1_ex1_1:38261394-38261417:+_12-7	MANEAL	484	598
JMJD4_CCDS1561.1_ex5_1:227922864-227922887:-_5-5	JMJD4	724	711
ZMAT4_CCDS34885.1_ex4_8:40625230-40625253:+_5-4	ZMAT4	1034	646
COQ7_CCDS10574.1_ex1_16:19083410-19083433:+_5-2	COQ7	620	641
CA14_CCDS947.1_ex2_1:150233978-150234001:-_5-3	CA14	276	578
CXCL9_CCDS34014.1_ex2_4:76927405-76927428:-_5-5	CXCL9	161	142
DAAM1_CCDS58323.1_ex4_14:59789617-59789640:-_5-1	DAAM1	201	288
USH1C_CCDS31438.1_ex18_11:17552989-17553012:+_5-5	USH1C	908	764
RBBP5_CCDS30983.1_ex9_1:205073090-205073113:+_5-5	RBBP5	0	213
ATP10D_CCDS3476.1_ex4_4:47537529-47537552:+_5-3	ATP10D	297	380
ZNF280D_CCDS32245.1_ex14_15:56981494-56981517:+_6-1	ZNF280D	849	637
ADAMTS13_CCDS6970.1_ex15_9:136305475-136305498:+_5-4	ADAMTS13	1386	893
PDS5A_CCDS47045.1_ex27_4:39924302-39924325:-_5-2	PDS5A	54	115
HMGCLL1_CCDS43474.1_ex7_6:55406907-55406930:+_5-4	HMGCLL1	35	169
FLCN_CCDS32579.1_ex9_17:17129587-17129610:+_5-3	FLCN	162	259
NDUFA11_CCDS12155.1_ex1_19:5896496-5896519:+_5-1	NDUFA11	215	259
NCAPG_CCDS3424.1_ex2_4:17814721-17814744:+_5-3	NCAPG	95	428
ACTB_CCDS5341.1_ex4_7:5569171-5569194:+_5-5	ACTB	239	496
KRTAP5-5_CCDS41592.1_ex0_11:1651216-1651239:+_5-1	KRTAP5-5	1571	1091
HMGCR_CCDS4027.1_ex7_5:74646629-74646652:+_5-5	HMGCR	436	1109
TMEM180_CCDS7535.1_ex0_10:104228936-104228959:+_5-2	TMEM180	560	636
PCDHA4_CCDS54916.1_ex0_5:140187888-140187911:+_5-5	PCDHA4	303	255
EXOC6B_CCDS46333.1_ex11_2:72740263-72740286:+_5-2	EXOC6B	675	617
SOCS5_CCDS1830.1_ex0_2:46986089-46986112:+_5-4	SOCS5	45	123
NDUFAB1_CCDS10614.1_ex2_16:23598569-23598592:+_5-4	NDUFAB1	33	315
MANEAL_CCDS426.1_ex1_1:38265342-38265365:-_12-9	MANEAL	177	380
MRPL32_CCDS5468.1_ex1_7:42974607-42974630:-_5-3	MRPL32	156	223
SSB_CCDS2237.1_ex1_2:170661991-170662014:+_5-1	SSB	116	458
SYTL4_CCDS14472.1_ex7_X:99943388-99943411:+_5-1	SYTL4	477	410
MOB3C_CCDS539.1_ex2_1:47078789-47078812:+_5-3	MOB3C	636	532
FARS2_CCDS4494.1_ex0_6:5369363-5369386:+_5-5	FARS2	319	462
PLXND1_CCDS33854.1_ex35_3:129324735-129324758:+_5-3	PLXND1	661	735
RASSF6_CCDS3558.1_ex5_4:74450905-74450928:+_5-1	RASSF6	0	4
SST_CCDS3288.1_ex1_3:187387949-187387972:-_5-4	SST	508	334
RBM45_CCDS33335.1_ex0_2:178977407-178977430:+_5-1	RBM45	180	140
PSMD8_CCDS12515.2_ex0_19:38865382-38865405:+_5-2	PSMD8	148	203
ALPL_CCDS217.1_ex5_1:21894587-21894610:+_5-5	ALPL	328	306
ZNF770_CCDS10042.1_ex0_15:35274766-35274789:+_5-2	ZNF770	126	180
MBLAC1_CCDS43620.1_ex0_7:99725355-99725378:-_5-4	MBLAC1	597	753
MAEA_CCDS33936.1_ex4_4:1321458-1321481:+_5-5	MAEA	219	171
CENPA_CCDS1729.1_ex1_2:27015004-27015027:-_5-2	CENPA	64	548
SLC9A8_CCDS13421.1_ex4_20:48461617-48461640:+_5-3	SLC9A8	370	374
TECR_CCDS12313.1_ex5_19:14674794-14674817:+_5-2	TECR	356	443
STXBP6_CCDS9634.1_ex2_14:25325288-25325311:+_5-4	STXBP6	589	507
RSL1D1_CCDS10551.1_ex7_16:11944230-11944253:-_5-5	RSL1D1	140	562
SRSF11_CCDS53332.1_ex3_1:70700374-70700397:+_5-5	SRSF11	333	760
CEP350_CCDS1336.1_ex17_1:180010816-180010839:+_5-5	CEP350	164	208
EXOC3L2_CCDS12657.1_ex2_19:45720917-45720940:-_5-2	EXOC3L2	172	394
ACTRT3_CCDS3206.1_ex0_3:169485978-169486001:+_5-2	ACTRT3	1106	916
ECHDC2_CCDS55600.1_ex8_1:53377397-53377420:+_5-4	ECHDC2	0	0
LAT2_CCDS5566.2_ex3_7:73634313-73634336:-_5-3	LAT2	961	812
LYPLAL1_CCDS1522.1_ex2_1:219366421-219366444:+_5-3	LYPLAL1	33	11
LAMP2_CCDS14599.1_ex6_X:119589306-119589329:+_5-3	LAMP2	544	296
CNTFR_CCDS6558.1_ex5_9:34557931-34557954:-_5-2	CNTFR	403	525
AGPAT4_CCDS5280.1_ex6_6:161587371-161587394:+_5-4	AGPAT4	536	569
TRPM6_CCDS55318.1_ex23_9:77416871-77416894:+_5-3	TRPM6	581	380
ITPKC_CCDS12563.1_ex0_19:41223470-41223493:+_5-4	ITPKC	518	704
SGIP1_CCDS30744.1_ex14_1:67147832-67147855:-_5-5	SGIP1	255	354
SP6_CCDS11520.1_ex0_17:45925436-45925459:+_5-2	SP6	523	659
RPL31_CCDS2049.1_ex0_2:101619261-101619284:-_5-1	RPL31	2	489
IKBKB_CCDS55228.1_ex8_8:42173788-42173811:+_5-4	IKBKB	297	334
OCA2_CCDS10020.1_ex11_15:28230314-28230337:-_5-1	OCA2	841	651
RXFP1_CCDS43276.1_ex3_4:159520496-159520519:+_5-3	RXFP1	846	713
SELT_CCDS46936.1_ex1_3:150340206-150340229:+_5-4	SELT	215	423
XG_CCDS14120.1_ex4_X:2707717-2707740:-_5-2	XG	1012	798
NPAS1_CCDS12694.1_ex1_19:47525034-47525057:+_5-2	NPAS1	779	773
PDZD8_CCDS7600.1_ex3_10:119100489-119100512:-_5-3	PDZD8	14	68
IQCF6_CCDS54590.1_ex0_3:51812817-51812840:+_5-3	IQCF6	475	691
RADIL_CCDS43544.1_ex12_7:4876190-4876213:-_5-3	RADIL	233	322
SLC12A2_CCDS4144.1_ex0_5:127420380-127420403:+_5-3	SLC12A2	320	301
CHKB_CCDS14099.1_ex10_22:51020985-51021008:-_5-4	CHKB	390	481
ASGR2_CCDS11088.1_ex3_17:7010578-7010601:+_5-2	ASGR2	517	513
CMTM2_CCDS10814.1_ex2_16:66620931-66620954:-_5-5	CMTM2	238	451
GFM2_CCDS4023.1_ex11_5:74041645-74041668:-_5-1	GFM2	117	146
RAP2B_CCDS3170.1_ex0_3:152880613-152880636:+_5-2	RAP2B	647	515
UTY_CCDS14783.1_ex24_Y:15560927-15560950:+_5-5	UTY	122	155
CAPN3_CCDS10085.1_ex4_15:42681286-42681309:-_15-4	CAPN3	432	265
PRKG1_CCDS44399.1_ex2_10:53227514-53227537:+_5-2	PRKG1	801	802
TFAP2D_CCDS4933.1_ex1_6:50683303-50683326:-_5-5	TFAP2D	1223	892
MAP2K5_CCDS10224.1_ex7_15:67893043-67893066:+_5-3	MAP2K5	328	412
SLC9A9_CCDS33872.1_ex9_3:143297455-143297478:-_5-2	SLC9A9	612	482
IQCA1_CCDS46549.1_ex14_2:237395515-237395538:-_5-2	IQCA1	291	307
TRIM49D1_CCDS60930.1_ex5_11:89650484-89650507:-_5-3	TRIM49D1	284	991
CROT_CCDS47634.1_ex3_7:86990730-86990753:-_7-4	CROT	203	98
UBE3C_CCDS34789.1_ex6_7:156974336-156974359:+_5-3	UBE3C	853	576
SLC43A1_CCDS7958.1_ex7_11:57261513-57261536:+_5-1	SLC43A1	666	676
FAM120AOS_CCDS6705.1_ex2_9:96214738-96214761:+_4-2	FAM120AOS	692	644
SGTB_CCDS3988.1_ex4_5:64976592-64976615:+_5-2	SGTB	322	205
SEMA3G_CCDS2856.1_ex6_3:52474384-52474407:+_5-1	SEMA3G	704	473
XRCC6_CCDS14021.1_ex3_22:42032752-42032775:+_5-3	XRCC6	5	370
PAQR3_CCDS34020.1_ex5_4:79860193-79860216:+_5-3	PAQR3	524	491
LYPD3_CCDS12620.1_ex1_19:43967308-43967331:+_5-1	LYPD3	512	877
SAP30L_CCDS4326.1_ex2_5:153832990-153833013:-_7-6	SAP30L	281	276
SUCNR1_CCDS3162.1_ex1_3:151598565-151598588:+_5-2	SUCNR1	47	60
SUDS3_CCDS44993.1_ex6_12:118838484-118838507:+_5-5	SUDS3	44	526
HEMGN_CCDS6731.1_ex1_9:100693015-100693038:+_5-2	HEMGN	90	40
DENND1A_CCDS35133.1_ex16_9:126439003-126439026:+_5-5	DENND1A	835	547
CEP250_CCDS13255.1_ex4_20:34054825-34054848:+_5-2	CEP250	762	807
SPTLC2_CCDS9865.1_ex7_14:78036770-78036793:-_5-1	SPTLC2	555	663
RASSF9_CCDS44950.1_ex0_12:86199544-86199567:+_5-5	RASSF9	69	162
SIL1_CCDS4209.1_ex3_5:138356965-138356988:-_5-3	SIL1	262	586
EMR1_CCDS12175.1_ex12_19:6919582-6919605:-_5-5	EMR1	433	459
C3orf56_CCDS63757.1_ex0_3:126915746-126915769:+_5-2	C3orf56	298	527
SNX33_CCDS10283.1_ex0_15:75941534-75941557:+_5-1	SNX33	842	625
CLVS2_CCDS34525.1_ex0_6:123319082-123319105:+_5-1	CLVS2	1040	698
ANKRD24_CCDS45925.1_ex2_19:4199984-4200007:-_5-2	ANKRD24	1722	1109
FRMD5_CCDS10107.2_ex12_15:44216407-44216430:+_5-5	FRMD5	243	173
CD27_CCDS8545.1_ex1_12:6554633-6554656:+_5-2	CD27	286	373
RGR_CCDS41543.1_ex2_10:86008669-86008692:+_5-2	RGR	410	422
YTHDC2_CCDS4113.1_ex4_5:112868720-112868743:+_5-3	YTHDC2	367	273
ADPRHL1_CCDS9535.1_ex4_13:114088129-114088152:-_5-3	ADPRHL1	1099	1013
SLC25A20_CCDS2779.1_ex7_3:48929464-48929487:+_5-5	SLC25A20	654	588
CACNG7_CCDS12868.1_ex3_19:54444765-54444788:+_5-5	CACNG7	279	255
FBXO11_CCDS1837.1_ex14_2:48059955-48059978:+_5-3	FBXO11	272	144
ZNF835_CCDS56105.1_ex0_19:57175513-57175536:+_5-1	ZNF835	670	480
RPRML_CCDS11508.1_ex0_17:45056184-45056207:-_5-2	RPRML	834	799
ZNF436_CCDS233.1_ex0_1:23689532-23689555:-_5-3	ZNF436	106	140
CSNK1G3_CCDS34218.1_ex7_5:122926115-122926138:+_5-5	CSNK1G3	0	0
SETD7_CCDS3748.1_ex5_4:140454451-140454474:-_5-4	SETD7	122	44
RHOC_CCDS854.1_ex1_1:113245226-113245249:-_5-2	RHOC	139	131
MYBBP1A_CCDS11046.1_ex17_17:4453484-4453507:+_5-2	MYBBP1A	82	396
MOB3C_CCDS539.1_ex2_1:47078872-47078895:-_5-5	MOB3C	581	531
PRR18_CCDS5291.1_ex0_6:166721465-166721488:-_5-5	PRR18	1267	823
BOD1L1_CCDS3411.2_ex16_4:13604348-13604371:+_5-2	BOD1L1	103	80
ZNF558_CCDS12208.1_ex2_19:8923801-8923824:-_5-3	ZNF558	671	658
PCBP3_CCDS42974.2_ex6_21:47330861-47330884:-_5-4	PCBP3	1157	1162
BEST1_CCDS31580.1_ex4_11:61724886-61724909:+_5-5	BEST1	437	608
HDX_CCDS35342.1_ex7_X:83723693-83723716:-_5-1	HDX	940	782
EFTUD2_CCDS11489.1_ex24_17:42962623-42962646:+_5-5	EFTUD2	64	274
RCN2_CCDS10291.1_ex3_15:77236118-77236141:+_5-3	RCN2	67	97
KCNA7_CCDS12755.1_ex1_19:49575324-49575347:+_5-2	KCNA7	360	378
WDR70_CCDS34147.1_ex9_5:37605159-37605182:+_5-4	WDR70	42	339
SPATA20_CCDS11571.1_ex9_17:48627904-48627927:+_5-5	SPATA20	291	307
PLA2G2A_CCDS201.1_ex1_1:20304576-20304599:-_5-3	PLA2G2A	449	400
VWA9_CCDS55969.1_ex8_15:65892232-65892255:-_5-4	VWA9	397	627
BZW1_CCDS56154.1_ex2_2:201680187-201680210:-_5-1	BZW1	139	308
LAPTM4A_CCDS1696.1_ex6_2:20251158-20251181:+_5-4	LAPTM4A	807	605
CAPZA3_CCDS8681.1_ex0_12:18891519-18891542:+_5-2	CAPZA3	214	162
TRAM1_CCDS6207.1_ex7_8:71510138-71510161:+_5-2	TRAM1	572	593
PSMB3_CCDS11328.1_ex1_17:36909505-36909528:-_5-1	PSMB3	5	400
LMAN2L_CCDS2023.1_ex4_2:97399298-97399321:-_5-1	LMAN2L	237	383
SP4_CCDS5373.1_ex2_7:21469593-21469616:+_5-4	SP4	837	658
LY96_CCDS56540.1_ex1_8:74922317-74922340:-_6-5	LY96	188	299
RAD52_CCDS8507.2_ex5_12:1034675-1034698:+_5-2	RAD52	24	51
ATXN7L2_CCDS30794.1_ex6_1:110031538-110031561:+_5-4	ATXN7L2	376	424
CLIP4_CCDS1770.1_ex0_2:29344368-29344391:-_5-1	CLIP4	365	301
GIMAP1_CCDS5906.1_ex1_7:150417301-150417324:-_5-1	GIMAP1	918	847
GTF2H4_CCDS34386.1_ex3_6:30878426-30878449:+_5-2	GTF2H4	374	506
RNF123_CCDS33758.1_ex4_3:49735350-49735373:+_5-1	RNF123	87	236
TMC3_CCDS45324.1_ex15_15:81650589-81650612:+_5-5	TMC3	86	181
FOXL1_CCDS10959.1_ex0_16:86612962-86612985:+_5-4	FOXL1	137	129
CTU2_CCDS32506.1_ex6_16:88779028-88779051:+_5-4	CTU2	223	715
EGFL7_CCDS7002.1_ex2_9:139564059-139564082:-_5-2	EGFL7	47	114
MTHFD2L_CCDS47075.1_ex1_4:75040278-75040301:+_5-2	MTHFD2L	384	373
ZNF783_CCDS56519.1_ex4_7:148975493-148975516:-_5-5	ZNF783	264	276
SLITRK1_CCDS9464.1_ex0_13:84455341-84455364:-_5-5	SLITRK1	515	451
SP8_CCDS43555.1_ex0_7:20824702-20824725:-_5-1	SP8	338	321
ENOPH1_CCDS3594.1_ex2_4:83372353-83372376:-_5-4	ENOPH1	1087	999
NPTN_CCDS10249.1_ex4_15:73879859-73879882:+_5-1	NPTN	309	300
FOXC1_CCDS4473.1_ex0_6:1611611-1611634:+_5-5	FOXC1	959	557
FUT11_CCDS60558.1_ex1_10:75532939-75532962:+_5-5	FUT11	108	110
TM7SF2_CCDS41669.1_ex1_11:64880161-64880184:+_5-1	TM7SF2	441	604
CPNE3_CCDS6243.1_ex5_8:87552525-87552548:+_5-5	CPNE3	114	113
TSPO_CCDS33661.1_ex0_22:43555336-43555359:-_5-2	TSPO	898	574
SNRPB2_CCDS13123.1_ex1_20:16712937-16712960:-_5-2	SNRPB2	12	393
SLC4A10_CCDS46438.1_ex5_2:162719429-162719452:+_5-3	SLC4A10	585	458
PPP1R2_CCDS3309.1_ex3_3:195251683-195251706:-_5-3	PPP1R2	13	62
C19orf25_CCDS45898.1_ex0_19:1475176-1475199:-_5-2	C19orf25	686	461
SUCLG1_CCDS1967.2_ex7_2:84676863-84676886:-_5-5	SUCLG1	518	568
UST_CCDS5213.1_ex1_6:149208150-149208173:-_5-2	UST	55	62
ARHGAP28_CCDS32785.1_ex2_18:6859835-6859858:-_5-1	ARHGAP28	390	441
SREK1IP1_CCDS34171.1_ex2_5:64036973-64036996:-_5-5	SREK1IP1	99	88
DNAJC6_CCDS30739.1_ex6_1:65851452-65851475:-_5-3	DNAJC6	375	291
ZNF251_CCDS47944.1_ex0_8:145948532-145948555:-_5-3	ZNF251	232	196
GZMH_CCDS59243.1_ex1_14:25076904-25076927:-_7-3	GZMH	53	130
DPY19L4_CCDS34924.1_ex8_8:95777476-95777499:-_5-3	DPY19L4	118	130
ELFN1_CCDS59046.1_ex0_7:1784978-1785001:+_5-3	ELFN1	815	536
HIST1H1A_CCDS4569.1_ex0_6:26017577-26017600:+_5-1	HIST1H1A	580	739
F11_CCDS3847.1_ex1_4:187192915-187192938:-_5-2	F11	456	332
DHFRL1_CCDS2926.1_ex0_3:93780086-93780109:+_5-1	DHFRL1	12	577
RTN4_CCDS1852.1_ex6_2:55253928-55253951:+_15-8	RTN4	263	267
GP2_CCDS10582.2_ex7_16:20334222-20334245:-_5-4	GP2	632	749
ARF6_CCDS9695.1_ex0_14:50360663-50360686:-_5-2	ARF6	129	209
ZNF414_CCDS12205.1_ex4_19:8577960-8577983:+_5-4	ZNF414	875	655
VPS18_CCDS10069.1_ex3_15:41191404-41191427:+_5-2	VPS18	192	775
LARP6_CCDS32281.1_ex0_15:71125367-71125390:-_8-2	LARP6	252	320
ST3GAL4_CCDS58193.1_ex3_11:126277232-126277255:-_5-1	ST3GAL4	693	435
FOXN2_CCDS1838.1_ex2_2:48589826-48589849:-_5-5	FOXN2	633	430
DAB2_CCDS34149.1_ex4_5:39383164-39383187:+_5-4	DAB2	591	430
SOWAHD_CCDS43984.1_ex0_X:118893069-118893092:+_5-4	SOWAHD	758	651
HPCAL1_CCDS1671.1_ex0_2:10560001-10560024:-_5-1	HPCAL1	432	516
SH3TC2_CCDS4293.1_ex6_5:148407448-148407471:-_5-2	SH3TC2	471	464
ATP5D_CCDS12058.1_ex0_19:1241956-1241979:-_5-1	ATP5D	25	213
ZNF697_CCDS44202.1_ex0_1:120166273-120166296:+_5-3	ZNF697	587	400
SLC51B_CCDS10199.1_ex1_15:65343931-65343954:-_5-3	SLC51B	0	0
GPX2_CCDS41964.1_ex1_14:65409335-65409358:-_5-4	GPX2	255	361
ALDH1A1_CCDS6644.1_ex10_9:75545796-75545819:-_5-3	ALDH1A1	829	647
DSEL_CCDS11995.1_ex0_18:65181748-65181771:-_5-5	DSEL	198	158
ENPP7_CCDS11763.1_ex1_17:77707369-77707392:+_5-3	ENPP7	985	1070
KNG1_CCDS3281.1_ex0_3:186435486-186435509:-_5-1	KNG1	24	19
PIFO_CCDS833.1_ex3_1:111891229-111891252:+_5-5	PIFO	233	117
TMEM243_CCDS5602.1_ex1_7:86827312-86827335:+_5-4	TMEM243	499	390
XAGE2_CCDS59525.1_ex2_X:52115688-52115711:-_4-4	XAGE2	693	579
KRT24_CCDS11372.1_ex7_17:38859659-38859682:-_5-4	KRT24	628	776
LEMD1_CCDS30986.1_ex1_1:205388463-205388486:+_10-10	LEMD1	778	542
CHCHD6_CCDS3041.1_ex1_3:126445928-126445951:+_5-1	CHCHD6	390	317
ZNF785_CCDS10685.1_ex1_16:30596478-30596501:+_5-4	ZNF785	638	646
SPAG1_CCDS34930.1_ex3_8:101195637-101195660:+_5-1	SPAG1	332	342
