sgRNA	gene	CRISPR_C6976519.sample	CRISPR_C6596666.sample
ATP11C_CCDS14668.1_ex16_X:138871541-138871564:-_5-2	ATP11C	37	24
CARD9_CCDS48057.1_ex6_9:139264245-139264268:-_5-1	CARD9	496	580
AOC1_CCDS43679.1_ex0_7:150554142-150554165:-_5-2	AOC1	404	557
MEPE_CCDS3625.1_ex2_4:88766574-88766597:+_5-2	MEPE	289	356
NDUFA10_CCDS2531.1_ex7_2:240960653-240960676:+_5-2	NDUFA10	566	574
EIF4G1_CCDS3259.1_ex13_3:184041657-184041680:+_5-5	EIF4G1	71	470
SGCB_CCDS3488.1_ex2_4:52894935-52894958:-_5-2	SGCB	595	400
WDR34_CCDS6906.2_ex7_9:131403053-131403076:+_5-4	WDR34	921	573
CYB561D1_CCDS44190.1_ex2_1:110037773-110037796:-_12-6	CYB561D1	846	651
FBXO44_CCDS131.1_ex0_1:11716139-11716162:+_5-1	FBXO44	948	892
LIPA_CCDS7401.1_ex7_10:91005451-91005474:-_5-4	LIPA	579	415
ZNF362_CCDS377.1_ex3_1:33745937-33745960:-_5-5	ZNF362	1177	825
C16orf91_CCDS61789.1_ex0_16:1470459-1470482:-_5-2	C16orf91	687	544
ARL4A_CCDS5359.1_ex0_7:12728114-12728137:+_5-3	ARL4A	328	216
ZNF793_CCDS46062.1_ex3_19:38028141-38028164:+_5-4	ZNF793	716	483
MORC4_CCDS14525.2_ex13_X:106229330-106229353:+_5-2	MORC4	305	411
TRPV3_CCDS11029.1_ex11_17:3438911-3438934:-_5-4	TRPV3	929	746
SPAG17_CCDS899.1_ex36_1:118629292-118629315:-_5-3	SPAG17	303	450
FLYWCH2_CCDS10482.1_ex0_16:2946633-2946656:+_5-3	FLYWCH2	884	571
UFSP2_CCDS3842.1_ex6_4:186336484-186336507:-_5-3	UFSP2	296	419
ZNF469_CCDS45544.1_ex0_16:88494628-88494651:-_5-1	ZNF469	840	718
ZNF185_CCDS48184.1_ex17_X:152132392-152132415:-_10-10	ZNF185	1365	813
SLC39A8_CCDS3656.1_ex5_4:103228723-103228746:+_5-4	SLC39A8	201	115
ID1_CCDS13185.1_ex0_20:30193308-30193331:+_5-2	ID1	671	703
sgCXXC1_10	CXXC1_LS	833	543
LRP8_CCDS30720.1_ex15_1:53755296-53755319:-_5-3	LRP8	1141	583
sgSRMS_1	SRMS_LS	694	506
RPE_CCDS2388.1_ex2_2:210880794-210880817:-_9-4	RPE	128	170
HECW2_CCDS33354.1_ex20_2:197184547-197184570:-_5-4	HECW2	841	537
ZNF34_CCDS47945.1_ex0_8:145999436-145999459:-_5-1	ZNF34	686	517
YWHAH_CCDS13901.1_ex1_22:32352246-32352269:-_5-3	YWHAH	883	530
SERTAD3_CCDS12558.1_ex0_19:40947855-40947878:+_5-5	SERTAD3	530	560
LCNL1_CCDS43908.1_ex2_9:139879309-139879332:-_5-5	LCNL1	1006	452
PSMA1_CCDS31431.1_ex4_11:14535375-14535398:+_5-1	PSMA1	1	161
sgSND1_2	SND1_LS	623	478
SPAG7_CCDS42240.1_ex1_17:4863204-4863227:-_5-1	SPAG7	535	706
OCA2_CCDS10020.1_ex18_15:28267655-28267678:-_5-3	OCA2	754	735
ZSCAN18_CCDS12971.1_ex1_19:58597573-58597596:-_5-3	ZSCAN18	539	419
CTRL00492	NON-TARGETING	215	166
PSMD14_CCDS46437.1_ex1_2:162224044-162224067:-_5-1	PSMD14	469	456
MYCBP_CCDS431.1_ex1_1:39332610-39332633:-_5-1	MYCBP	698	395
SNED1_CCDS46562.1_ex1_2:241969821-241969844:+_5-3	SNED1	453	469
HK2_CCDS1956.1_ex8_2:75105907-75105930:-_5-3	HK2	272	217
KLF2_CCDS12343.1_ex1_19:16436574-16436597:-_5-5	KLF2	362	399
ZNF486_CCDS46029.1_ex2_19:20296848-20296871:-_4-2	ZNF486	655	416
RPAP1_CCDS10079.1_ex11_15:41819232-41819255:+_5-3	RPAP1	73	300
HOXD8_CCDS2268.1_ex1_2:176996188-176996211:+_10-9	HOXD8	269	286
ACSL1_CCDS3839.1_ex17_4:185705095-185705118:-_5-2	ACSL1	401	251
ANKS3_CCDS10520.1_ex9_16:4755089-4755112:+_5-2	ANKS3	469	425
ACAN_CCDS53970.1_ex6_15:89390543-89390566:-_5-3	ACAN	337	330
ZNF287_CCDS11179.2_ex0_17:16456621-16456644:-_5-1	ZNF287	386	400
COLGALT1_CCDS12363.1_ex0_19:17666724-17666747:-_5-1	COLGALT1	605	528
ALKBH2_CCDS31897.1_ex2_12:109530400-109530423:-_5-4	ALKBH2	809	595
SEC61G_CCDS5513.1_ex2_7:54825186-54825209:-_4-4	SEC61G	88	232
RHBDF2_CCDS32743.1_ex13_17:74474931-74474954:+_5-4	RHBDF2	615	542
PPP1R1B_CCDS11339.1_ex1_17:37785447-37785470:-_7-2	PPP1R1B	747	442
sgPSMD4_6	PSMD4_LS	63	341
ARHGEF2_CCDS1125.1_ex16_1:155935111-155935134:-_5-5	ARHGEF2	662	354
sgMBD5_9	MBD5_LS	464	376
LINGO4_CCDS30855.1_ex0_1:151774390-151774413:+_5-1	LINGO4	1096	645
CTRL00314	NON-TARGETING	1259	731
BCS1L_CCDS2419.1_ex1_2:219526115-219526138:+_5-4	BCS1L	117	292
CNGA1_CCDS43226.1_ex0_4:47939582-47939605:+_5-1	CNGA1	94	75
ATL2_CCDS1795.1_ex11_2:38570455-38570478:-_5-3	ATL2	230	245
KRTAP27-1_CCDS33532.1_ex0_21:31709621-31709644:+_5-1	KRTAP27-1	870	598
ZNF208_CCDS54240.1_ex0_19:22157161-22157184:-_4-4	ZNF208	174	112
C19orf60_CCDS42524.1_ex1_19:18699846-18699869:+_5-2	C19orf60	1028	865
CD63_CCDS58242.1_ex3_12:56120495-56120518:-_5-4	CD63	817	708
TM9SF1_CCDS41934.1_ex2_14:24662401-24662424:-_5-4	TM9SF1	707	612
CTRL00786	NON-TARGETING	630	282
RNASEL_CCDS1347.1_ex5_1:182555337-182555360:-_5-3	RNASEL	510	339
C1QL2_CCDS42737.1_ex1_2:119915383-119915406:+_5-2	C1QL2	623	461
RFX2_CCDS12157.1_ex10_19:6013055-6013078:-_5-1	RFX2	550	429
TTC13_CCDS1588.1_ex16_1:231076209-231076232:-_5-2	TTC13	692	563
RNF165_CCDS32823.1_ex4_18:44030311-44030334:-_8-4	RNF165	881	464
DNM2_CCDS32907.1_ex6_19:10897269-10897292:-_5-3	DNM2	215	662
BAZ1A_CCDS41943.1_ex20_14:35276728-35276751:+_5-3	BAZ1A	485	355
GOPC_CCDS34523.1_ex4_6:117894732-117894755:+_5-1	GOPC	384	425
YWHAG_CCDS5584.1_ex0_7:75959379-75959402:-_5-4	YWHAG	501	504
GLRX3_CCDS7661.1_ex3_10:131959216-131959239:-_5-3	GLRX3	516	481
PGM2L1_CCDS8231.1_ex11_11:74082785-74082808:-_5-4	PGM2L1	700	479
CCL25_CCDS12194.1_ex2_19:8121324-8121347:-_5-5	CCL25	659	381
EVPLL_CCDS45626.1_ex3_17:18285901-18285924:+_5-3	EVPLL	305	261
RHBDD3_CCDS13850.1_ex2_22:29656801-29656824:+_5-2	RHBDD3	678	762
MON1A_CCDS2808.2_ex5_3:49967093-49967116:+_5-4	MON1A	912	458
FAM200B_CCDS47028.1_ex0_4:15689572-15689595:+_5-4	FAM200B	38	41
LGR5_CCDS61194.1_ex11_12:71966689-71966712:-_5-4	LGR5	414	399
sgMAPK15_1	MAPK15_LS	417	397
C9orf40_CCDS6648.1_ex1_9:77567337-77567360:-_5-4	C9orf40	1070	742
sgPDK1_6	PDK1_LS	633	403
RAB20_CCDS9512.1_ex0_13:111176501-111176524:-_5-4	RAB20	815	543
MMP13_CCDS8324.1_ex8_11:102826170-102826193:-_5-5	MMP13	512	518
WBSCR28_CCDS43597.1_ex1_7:73279374-73279397:+_5-1	WBSCR28	888	805
PGLYRP2_CCDS12330.2_ex3_19:15587118-15587141:+_5-4	PGLYRP2	499	516
ZNF507_CCDS32985.1_ex0_19:32843945-32843968:-_5-1	ZNF507	594	732
PIK3CG_CCDS5739.1_ex0_7:106508146-106508169:-_5-1	PIK3CG	583	636
ATAT1_CCDS4683.2_ex1_6:30595258-30595281:+_5-1	ATAT1	15	44
A4GALT_CCDS14041.1_ex0_22:43089831-43089854:+_5-5	A4GALT	661	379
ASPHD2_CCDS13834.2_ex0_22:26830109-26830132:-_5-5	ASPHD2	650	248
CENPM_CCDS14025.1_ex3_22:42341932-42341955:+_10-5	CENPM	12	187
COL4A5_CCDS14543.1_ex7_X:107815029-107815052:+_5-1	COL4A5	332	251
ATP1B3_CCDS3121.1_ex2_3:141626028-141626051:-_5-3	ATP1B3	244	301
SNRPD1_CCDS32801.1_ex2_18:19203839-19203862:-_5-4	SNRPD1	99	467
ADPRM_CCDS11159.2_ex0_17:10608517-10608540:+_5-3	ADPRM	135	210
SPINK6_CCDS34268.1_ex2_5:147593494-147593517:+_5-3	SPINK6	628	468
GAGE12H_CCDS43948.1_ex1_X:49346324-49346347:+_1-1	GAGE12H	470	641
PPP1R27_CCDS32767.1_ex1_17:79792487-79792510:-_5-1	PPP1R27	900	575
PANK3_CCDS4368.1_ex4_5:167993125-167993148:+_5-1	PANK3	864	639
DCDC2_CCDS4550.1_ex9_6:24357716-24357739:+_5-3	DCDC2	825	546
IZUMO2_CCDS12792.2_ex5_19:50665994-50666017:-_5-3	IZUMO2	188	98
C7_CCDS47201.1_ex4_5:40936538-40936561:-_5-3	C7	143	241
BPIFB1_CCDS13218.1_ex4_20:31879724-31879747:+_5-3	BPIFB1	388	311
sgSHPRH_8	SHPRH_LS	503	553
CFHR2_CCDS30959.1_ex1_1:196918654-196918677:-_4-1	CFHR2	509	487
SLC7A14_CCDS33892.1_ex4_3:170216625-170216648:+_5-4	SLC7A14	980	559
sgAURKC_10	AURKC_LS	707	500
ACY1_CCDS2844.1_ex6_3:52020670-52020693:-_5-4	ACY1	297	187
CALU_CCDS47703.1_ex2_7:128398960-128398983:+_8-8	CALU	254	226
OPHN1_CCDS14388.1_ex14_X:67426437-67426460:-_5-2	OPHN1	699	512
APBB2_CCDS43224.1_ex1_4:40824006-40824029:+_10-4	APBB2	909	430
C11orf94_CCDS44577.1_ex2_11:45928680-45928703:+_5-5	C11orf94	109	351
CEP41_CCDS5821.1_ex4_7:130042521-130042544:+_9-3	CEP41	760	455
FANCA_CCDS32515.1_ex41_16:89882304-89882327:+_5-5	FANCA	1063	740
DGCR6L_CCDS13778.1_ex3_22:20307254-20307277:+_5-5	DGCR6L	326	225
PIP4K2A_CCDS7141.1_ex7_10:22896905-22896928:-_5-5	PIP4K2A	441	332
ADAMTS4_CCDS1223.1_ex8_1:161167855-161167878:+_5-3	ADAMTS4	537	586
sgCPSF3L_5	CPSF3L_LS	180	454
MSH2_CCDS1834.1_ex5_2:47643520-47643543:-_5-3	MSH2	382	321
ING4_CCDS44812.1_ex5_12:6762463-6762486:-_5-4	ING4	474	349
LILRA2_CCDS12900.1_ex3_19:55086347-55086370:+_6-4	LILRA2	1302	717
CSMD1_CCDS55189.1_ex64_8:3611463-3611486:+_5-4	CSMD1	559	492
DYX1C1_CCDS10154.1_ex5_15:55759126-55759149:-_5-2	DYX1C1	468	231
MYO1F_CCDS42494.1_ex18_19:8615189-8615212:-_5-3	MYO1F	719	587
BNIPL_CCDS53362.1_ex0_1:151011484-151011507:+_5-2	BNIPL	262	298
MYF5_CCDS9020.1_ex0_12:81111170-81111193:-_5-5	MYF5	1156	857
NAALADL1_CCDS31604.1_ex14_11:64824857-64824880:+_5-3	NAALADL1	933	533
H2AFV_CCDS5495.1_ex1_7:44875145-44875168:-_10-1	H2AFV	267	174
TMEM241_CCDS11876.2_ex5_18:20948697-20948720:+_5-1	TMEM241	820	382
TSPAN17_CCDS34298.1_ex3_5:176079739-176079762:-_5-4	TSPAN17	1063	568
CYP2F1_CCDS12572.1_ex3_19:41627376-41627399:-_5-3	CYP2F1	396	578
TOX2_CCDS13324.1_ex2_20:42680110-42680133:-_5-4	TOX2	1469	911
GIMAP5_CCDS5907.1_ex1_7:150439319-150439342:-_5-2	GIMAP5	736	494
IQCC_CCDS355.1_ex1_1:32671843-32671866:+_5-2	IQCC	519	485
FUK_CCDS10891.2_ex8_16:70503203-70503226:+_5-4	FUK	366	447
GAS8_CCDS10992.1_ex3_16:90099322-90099345:-_5-2	GAS8	1113	875
IDI1_CCDS7056.1_ex3_10:1090037-1090060:+_5-3	IDI1	738	797
ADCK4_CCDS12562.1_ex7_19:41209733-41209756:-_5-1	ADCK4	456	392
FAM133B_CCDS47640.1_ex7_7:92207660-92207683:-_5-4	FAM133B	63	138
ZNF680_CCDS34644.1_ex2_7:64004692-64004715:-_7-7	ZNF680	0	225
SYN1_CCDS14280.1_ex10_X:47466357-47466380:-_5-4	SYN1	311	297
sgPRMT7_2	PRMT7_LS	668	459
ZMYND11_CCDS55696.1_ex1_10:255904-255927:+_5-2	ZMYND11	241	285
sgTSSK2_10	TSSK2_LS	198	468
FMO5_CCDS44209.1_ex4_1:146683996-146684019:-_5-1	FMO5	434	391
TCEANC2_CCDS587.1_ex1_1:54534424-54534447:-_5-2	TCEANC2	255	290
RND1_CCDS8771.1_ex2_12:49255808-49255831:-_5-3	RND1	781	702
ZNF41_CCDS14279.1_ex0_X:47308720-47308743:+_5-2	ZNF41	985	670
DDR1_CCDS34385.1_ex4_6:30859230-30859253:+_5-4	DDR1	476	552
CTDSPL_CCDS33734.1_ex1_3:37988656-37988679:+_5-2	CTDSPL	521	632
DCBLD2_CCDS46878.1_ex14_3:98600493-98600516:-_5-5	DCBLD2	402	271
CCDC37_CCDS3037.1_ex5_3:126137556-126137579:-_5-4	CCDC37	527	382
CTRL00042	NON-TARGETING	597	392
ELFN1_CCDS59046.1_ex0_7:1784543-1784566:+_5-2	ELFN1	826	529
AKIRIN1_CCDS433.1_ex0_1:39457249-39457272:+_6-4	AKIRIN1	329	409
ADARB2_CCDS7058.1_ex7_10:1405853-1405876:-_5-5	ADARB2	800	452
TRAF6_CCDS7901.1_ex5_11:36522831-36522854:+_5-4	TRAF6	593	556
TRIM33_CCDS872.1_ex19_1:115053170-115053193:-_5-5	TRIM33	1289	700
RIC8B_CCDS9109.2_ex2_12:107208965-107208988:+_5-4	RIC8B	511	226
GJC3_CCDS34697.1_ex1_7:99526961-99526984:+_5-4	GJC3	539	629
AEBP2_CCDS44841.1_ex1_12:19615584-19615607:+_5-2	AEBP2	286	335
VPS35_CCDS10721.1_ex8_16:46708542-46708565:-_5-2	VPS35	384	459
NT5DC3_CCDS41824.1_ex8_12:104190719-104190742:+_5-1	NT5DC3	276	297
HSD11B2_CCDS10837.1_ex1_16:67469596-67469619:-_5-2	HSD11B2	532	508
TIGD7_CCDS10500.1_ex0_16:3350418-3350441:-_5-5	TIGD7	787	476
BET1_CCDS5635.1_ex1_7:93625616-93625639:-_5-5	BET1	18	54
KRTAP27-1_CCDS33532.1_ex0_21:31709658-31709681:-_5-2	KRTAP27-1	679	602
KCTD5_CCDS10475.1_ex0_16:2732730-2732753:-_5-3	KCTD5	1233	682
FRMPD2_CCDS31195.1_ex26_10:49457195-49457218:+_5-5	FRMPD2	738	520
CMC1_CCDS33722.1_ex2_3:28357828-28357851:+_5-3	CMC1	320	459
NDUFC1_CCDS3746.1_ex1_4:140216245-140216268:+_3-3	NDUFC1	470	571
EXD1_CCDS10072.1_ex1_15:41482162-41482185:-_5-1	EXD1	379	444
OXT_CCDS13044.1_ex1_20:3052713-3052736:+_5-2	OXT	621	792
WNT3A_CCDS1564.1_ex1_1:228210454-228210477:+_5-1	WNT3A	893	658
RAB6A_CCDS58155.1_ex3_11:73427349-73427372:-_13-2	RAB6A	105	187
sgMAP3K1_2	MAP3K1_LS	255	141
RABL3_CCDS3001.1_ex4_3:120424845-120424868:-_5-2	RABL3	411	234
RIOK1_CCDS4500.1_ex8_6:7404192-7404215:-_5-5	RIOK1	32	388
DNAJA2_CCDS10726.1_ex3_16:46998625-46998648:-_5-1	DNAJA2	321	263
ZNF213_CCDS10495.1_ex2_16:3188770-3188793:+_5-4	ZNF213	357	702
C1orf94_CCDS381.1_ex1_1:34666464-34666487:+_5-3	C1orf94	618	472
ENG_CCDS48029.1_ex13_9:130605436-130605459:-_5-5	ENG	637	460
NPAS1_CCDS12694.1_ex6_19:47542713-47542736:-_5-5	NPAS1	607	593
FAM195A_CCDS10415.1_ex1_16:692149-692172:+_5-1	FAM195A	1081	715
TMEM168_CCDS5757.1_ex3_7:112424712-112424735:-_5-5	TMEM168	232	160
FCRLA_CCDS30926.1_ex0_1:161677111-161677134:+_13-2	FCRLA	496	460
SLITRK5_CCDS9465.1_ex0_13:88328532-88328555:+_5-3	SLITRK5	888	714
TOLLIP_CCDS7723.1_ex3_11:1311455-1311478:-_5-1	TOLLIP	255	290
RBM12_CCDS13261.1_ex0_20:34243062-34243085:-_5-4	RBM12	361	670
CLDN8_CCDS13587.1_ex0_21:31588119-31588142:-_5-5	CLDN8	516	170
OIP5_CCDS10074.1_ex2_15:41611901-41611924:-_5-1	OIP5	69	433
sgMAPK8_3	MAPK8_LS	393	267
C7orf50_CCDS5320.1_ex3_7:1166896-1166919:+_5-5	C7orf50	1171	880
AGGF1_CCDS4035.1_ex5_5:76342206-76342229:+_5-5	AGGF1	512	321
sgRNASEH2B_8	RNASEH2B_LS	356	292
DENND2A_CCDS43659.1_ex17_7:140301431-140301454:-_5-4	DENND2A	760	631
PDZRN4_CCDS53777.1_ex5_12:41946534-41946557:+_5-3	PDZRN4	1017	621
AGXT2_CCDS3908.1_ex8_5:35033593-35033616:-_5-2	AGXT2	327	179
DDX31_CCDS6951.1_ex19_9:135545445-135545468:+_5-5	DDX31	577	518
MEF2BNB_CCDS46025.1_ex2_19:19296841-19296864:-_5-2	MEF2BNB	675	592
GSG2_CCDS11036.1_ex0_17:3627479-3627502:+_5-2	GSG2	780	763
ASAH2B_CCDS31203.1_ex1_10:52505012-52505035:+_5-2	ASAH2B	160	196
sgHSPA8_4	HSPA8_LS	97	422
FARP2_CCDS33424.1_ex5_2:242352728-242352751:+_5-2	FARP2	906	503
MAP2K2_CCDS12120.1_ex4_19:4099274-4099297:-_5-1	MAP2K2	705	621
PRAMEF12_CCDS41254.1_ex1_1:12835776-12835799:+_5-1	PRAMEF12	416	336
HIST1H1D_CCDS4597.1_ex0_6:26235048-26235071:-_5-5	HIST1H1D	617	421
PES1_CCDS13880.1_ex8_22:30977607-30977630:-_5-2	PES1	281	481
HNRNPF_CCDS7204.1_ex0_10:43883052-43883075:-_5-3	HNRNPF	522	415
ZFP36L1_CCDS9791.1_ex0_14:69256658-69256681:+_5-1	ZFP36L1	760	803
FAHD1_CCDS10448.1_ex0_16:1877498-1877521:-_5-2	FAHD1	892	532
SPAG6_CCDS58071.1_ex2_10:22657479-22657502:-_5-2	SPAG6	1071	726
KRTAP3-2_CCDS32644.1_ex0_17:39156019-39156042:-_2-2	KRTAP3-2	996	760
DCT_CCDS45060.1_ex8_13:95121113-95121136:+_5-2	DCT	358	361
WDR81_CCDS54061.1_ex2_17:1634083-1634106:+_5-2	WDR81	1380	1105
SSX2IP_CCDS53337.1_ex7_1:85128142-85128165:+_5-3	SSX2IP	691	453
SPAM1_CCDS5790.1_ex0_7:123593856-123593879:+_5-1	SPAM1	762	507
EHHADH_CCDS33901.1_ex0_3:184911253-184911276:-_5-2	EHHADH	895	651
MPG_CCDS32345.1_ex1_16:129620-129643:+_5-1	MPG	626	596
sgCREBBP_10	CREBBP_LS	883	425
SMCO4_CCDS8292.1_ex0_11:93212217-93212240:+_3-1	SMCO4	997	617
MOB3B_CCDS6520.1_ex2_9:27455130-27455153:-_5-1	MOB3B	712	348
RAB2B_CCDS9570.1_ex3_14:21936562-21936585:+_5-3	RAB2B	677	500
JDP2_CCDS45139.1_ex1_14:75904767-75904790:-_5-1	JDP2	254	309
MAP3K9_CCDS32112.1_ex7_14:71209126-71209149:-_5-1	MAP3K9	468	363
ENPP4_CCDS34468.1_ex0_6:46107744-46107767:-_5-3	ENPP4	682	321
TREML4_CCDS34446.1_ex1_6:41196565-41196588:-_5-1	TREML4	505	446
IZUMO1_CCDS12732.1_ex6_19:49247713-49247736:+_5-4	IZUMO1	399	412
TUBA3E_CCDS2158.1_ex2_2:130952711-130952734:-_4-4	TUBA3E	1198	669
PPA2_CCDS34043.1_ex5_4:106395038-106395061:+_5-3	PPA2	94	104
LCTL_CCDS10220.1_ex7_15:66853396-66853419:-_5-5	LCTL	819	722
ATP8A1_CCDS3466.1_ex33_4:42626608-42626631:-_5-5	ATP8A1	253	227
ZNF417_CCDS12965.1_ex0_19:58421107-58421130:+_5-3	ZNF417	212	467
sgBUB1B_4	BUB1B_LS	175	146
C18orf54_CCDS11956.1_ex1_18:51888284-51888307:+_5-4	C18orf54	16	15
NHS_CCDS14181.1_ex4_X:17742481-17742504:+_5-1	NHS	803	421
ARCN1_CCDS44749.1_ex1_11:118453970-118453993:+_5-1	ARCN1	62	470
CRBN_CCDS2562.1_ex5_3:3197909-3197932:+_5-1	CRBN	648	411
ARFGAP2_CCDS7926.1_ex14_11:47198125-47198148:+_5-4	ARFGAP2	393	351
RANBP9_CCDS4529.1_ex10_6:13657411-13657434:-_5-1	RANBP9	493	271
STK38L_CCDS31761.1_ex4_12:27465548-27465571:+_5-3	STK38L	274	171
PSMB7_CCDS6855.1_ex3_9:127167692-127167715:+_5-1	PSMB7	0	274
sgTHOC1_1	THOC1_LS	415	425
sgMRPS35_2	MRPS35_LS	424	417
SLC8A3_CCDS35498.1_ex6_14:70633962-70633985:-_11-7	SLC8A3	1375	824
ARSE_CCDS14122.1_ex5_X:2867645-2867668:-_5-2	ARSE	757	523
BCL2L13_CCDS13746.1_ex5_22:18209598-18209621:-_13-11	BCL2L13	455	428
SPOCK3_CCDS34095.1_ex8_4:167983632-167983655:+_7-7	SPOCK3	852	465
C5orf54_CCDS34283.1_ex0_5:159821975-159821998:+_5-4	C5orf54	367	338
FCRL1_CCDS1170.1_ex7_1:157772426-157772449:+_5-3	FCRL1	797	548
UMPS_CCDS3029.1_ex0_3:124449421-124449444:-_5-1	UMPS	240	666
OLFML2A_CCDS65129.1_ex1_9:127563806-127563829:+_5-1	OLFML2A	724	363
PEX7_CCDS5180.1_ex2_6:137147582-137147605:+_5-4	PEX7	359	243
GRK4_CCDS33946.1_ex4_4:3005984-3006007:-_5-2	GRK4	463	279
AK1_CCDS6881.1_ex3_9:130635054-130635077:-_5-5	AK1	378	491
RPP14_CCDS2888.1_ex1_3:58296296-58296319:+_5-3	RPP14	174	567
KIAA1468_CCDS11979.2_ex8_18:59898480-59898503:+_5-4	KIAA1468	436	371
sgNFIA_6	NFIA_LS	492	477
ZNF660_CCDS2716.1_ex0_3:44636109-44636132:-_5-4	ZNF660	730	642
SLC27A3_CCDS1053.1_ex0_1:153747939-153747962:+_5-1	SLC27A3	807	732
sgUBA1_9	UBA1_LS	0	391
sgMAP3K8_4	MAP3K8_LS	525	441
VPS53_CCDS10995.1_ex9_17:530457-530480:-_5-1	VPS53	350	695
GTSF1_CCDS8881.1_ex3_12:54856473-54856496:-_5-1	GTSF1	418	314
sgTAF10_9	TAF10_LS	27	647
PIH1D1_CCDS12765.1_ex6_19:49952780-49952803:-_5-3	PIH1D1	826	458
ANGPT4_CCDS13009.1_ex8_20:896712-896735:+_5-5	ANGPT4	481	294
HMCN1_CCDS30956.1_ex11_1:185931751-185931774:-_5-3	HMCN1	243	239
NRARP_CCDS35188.1_ex0_9:140196169-140196192:-_5-1	NRARP	916	562
sgSTK17A_6	STK17A_LS	653	416
IFT81_CCDS41831.1_ex7_12:110581177-110581200:+_5-5	IFT81	12	39
CASP9_CCDS158.1_ex7_1:15844627-15844650:-_8-4	CASP9	1101	655
SASS6_CCDS764.1_ex9_1:100575868-100575891:+_5-2	SASS6	183	153
ASMTL_CCDS43917.1_ex4_X:1540681-1540704:+_5-1	ASMTL	643	513
sgBCOR_10	BCOR_LS	861	397
TMEM136_CCDS55792.1_ex0_11:120198260-120198283:-_5-2	TMEM136	472	451
HAPLN3_CCDS10346.1_ex3_15:89430422-89430445:-_5-5	HAPLN3	471	542
HOXA6_CCDS5407.1_ex1_7:27187260-27187283:-_5-5	HOXA6	887	841
STK11_CCDS45896.1_ex3_19:1220470-1220493:+_5-4	STK11	843	429
CASP2_CCDS47733.1_ex1_7:142988647-142988670:+_6-1	CASP2	852	419
NINL_CCDS33452.1_ex16_20:25481547-25481570:+_5-3	NINL	285	344
ACBD7_CCDS31153.1_ex1_10:15120710-15120733:-_5-1	ACBD7	144	71
VKORC1_CCDS10703.1_ex0_16:31102642-31102665:-_6-2	VKORC1	1056	745
sgPHF11_10	PHF11_LS	153	189
N6AMT1_CCDS33525.1_ex4_21:30257571-30257594:+_5-5	N6AMT1	519	560
COL18A1_CCDS42971.1_ex11_21:46900400-46900423:+_5-5	COL18A1	720	658
SLC7A14_CCDS33892.1_ex2_3:170201140-170201163:-_5-1	SLC7A14	1225	819
IL1R2_CCDS2054.1_ex2_2:102632436-102632459:-_5-5	IL1R2	456	311
ODF2_CCDS56585.1_ex5_9:131235200-131235223:+_5-4	ODF2	345	318
LEPREL2_CCDS61027.1_ex0_12:6938044-6938067:+_5-4	LEPREL2	935	813
sgUBP1_3	UBP1_LS	863	521
MRPL55_CCDS1567.1_ex1_1:228295427-228295450:-_5-3	MRPL55	605	925
DBNDD2_CCDS42880.1_ex0_20:44037219-44037242:-_7-2	DBNDD2	436	392
GORASP1_CCDS2681.1_ex5_3:39142508-39142531:-_5-4	GORASP1	344	358
C2orf61_CCDS1831.1_ex3_2:47380117-47380140:-_5-5	C2orf61	415	220
CDK7_CCDS3999.1_ex6_5:68555673-68555696:+_5-3	CDK7	58	152
sgAPPL2_1	APPL2_LS	656	389
GOLM1_CCDS35054.1_ex8_9:88694121-88694144:-_5-5	GOLM1	749	698
GALNT10_CCDS4325.1_ex1_5:153674461-153674484:+_5-1	GALNT10	430	542
KBTBD13_CCDS45281.1_ex0_15:65369786-65369809:+_5-5	KBTBD13	945	595
SFTA3_CCDS45097.1_ex2_14:36960391-36960414:+_5-4	SFTA3	733	412
RAD23A_CCDS12289.1_ex3_19:13059354-13059377:-_5-4	RAD23A	374	385
KIAA1683_CCDS32958.1_ex1_19:18377070-18377093:+_5-2	KIAA1683	523	458
AP2B1_CCDS32621.1_ex4_17:33951414-33951437:+_5-3	AP2B1	476	313
FAM24A_CCDS31304.1_ex1_10:124672289-124672312:-_5-3	FAM24A	655	465
HNRNPD_CCDS3590.1_ex6_4:83294657-83294680:+_5-5	HNRNPD	764	781
SIK1_CCDS33575.1_ex12_21:44845901-44845924:-_5-5	SIK1	1028	642
COL5A1_CCDS6982.1_ex7_9:137623409-137623432:-_5-3	COL5A1	335	394
GFRA1_CCDS44481.1_ex8_10:118030507-118030530:-_5-5	GFRA1	736	710
CXorf58_CCDS14209.1_ex3_X:23934352-23934375:-_5-3	CXorf58	49	160
IL2_CCDS3726.1_ex2_4:123377331-123377354:-_5-3	IL2	824	379
ISOC1_CCDS43357.1_ex0_5:128430570-128430593:-_5-1	ISOC1	620	598
AVPI1_CCDS7470.1_ex1_10:99439517-99439540:+_5-5	AVPI1	420	387
KIAA2013_CCDS141.1_ex2_1:11985926-11985949:+_5-4	KIAA2013	638	666
ARHGAP18_CCDS34535.1_ex9_6:129939936-129939959:-_5-2	ARHGAP18	422	329
ARPC5L_CCDS6859.1_ex2_9:127637260-127637283:-_5-4	ARPC5L	700	477
DNPH1_CCDS43465.1_ex2_6:43197022-43197045:-_5-2	DNPH1	492	538
HAMP_CCDS12454.1_ex1_19:35775740-35775763:-_5-4	HAMP	899	516
